source1_entity_id,cand_count,gt_matches,pred_matches_82,pred_matches_90,pred_matches_95,top1_prob,top2_prob,prob_margin,has_zero_gt,top1_is_correct,top1_candidate_id,top1_source
S1-293558001,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-762482264,source2
S1-293835110,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-435791979,source2
S1-293856437,21,1,1,1,1,0.9912,0.0,0.9912,false,true,S2-867987091,source2
S1-293909320,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-404435906,source3
S1-293933423,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-102781518,source3
S1-294124151,44,0,0,0,0,0.0,0.0,0.0,true,false,S3-983809427,source3
S1-294150814,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-992566394,source3
S1-294333645,1,0,0,0,0,0.0006,0.0,0.0006,true,false,S2-270527204,source2
S1-294383888,55,0,0,0,0,0.0,0.0,0.0,true,false,S3-723654225,source3
S1-294403745,1,1,1,1,1,0.989,0.0,0.989,false,true,S3-916181020,source3
S1-294434057,30,0,0,0,0,0.0,0.0,0.0,true,false,S2-400942794,source2
S1-294519049,1,0,0,0,0,0.5364,0.0,0.5364,true,false,S3-614117751,source3
S1-295020706,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-561416780,source2
S1-295235503,32,0,0,0,0,0.0,0.0,0.0,true,false,S2-362449790,source2
S1-295364330,2,0,0,0,0,0.0009,0.0,0.0009,true,false,S3-547384781,source3
S1-295598404,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-769136905,source2
S1-295601895,1,0,0,0,0,0.0018,0.0,0.0018,true,false,S2-820739985,source2
S1-295845591,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-444302931,source2
S1-295937307,83,0,0,0,0,0.0001,0.0001,0.0001,true,false,S3-290982934,source3
S1-296035774,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-41503491,source3
S1-296100859,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-75437241,source2
S1-296204791,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-403556509,source3
S1-296210227,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-353714387,source2
S1-296216174,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-541062426,source3
S1-29625546,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-443502225,source2
S1-296323848,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-603410948,source3
S1-296448605,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-493482128,source3
S1-296614101,13,0,0,0,0,0.0,0.0,0.0,true,false,S2-707727698,source2
S1-296622049,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-552230357,source3
S1-296658329,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-602733513,source3
S1-296933220,1,1,0,0,0,0.2735,0.0,0.2735,false,true,S3-711138006,source3
S1-29696416,26,0,0,0,0,0.0,0.0,0.0,true,false,S2-247572689,source2
S1-297085983,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-31833403,source3
S1-297177071,38,0,0,0,0,0.0,0.0,0.0,true,false,S3-126940365,source3
S1-297193724,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-220982707,source3
S1-297525707,27,0,0,0,0,0.0,0.0,0.0,true,false,S2-42768325,source2
S1-297546492,1,1,1,1,1,0.9912,0.0,0.9912,false,true,S2-345936735,source2
S1-297706124,2,0,0,0,0,0.0001,0.0,0.0,true,false,S3-300885667,source3
S1-29772458,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-775257870,source2
S1-298060551,73,0,0,0,0,0.0002,0.0,0.0001,true,false,S3-31622036,source3
S1-298091022,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-72648497,source2
S1-298205273,1,1,1,1,1,0.9992,0.0,0.9992,false,true,S2-87760457,source2
S1-298223888,10,0,0,0,0,0.0003,0.0,0.0002,true,false,S3-545952595,source3
S1-298258650,66,0,0,0,0,0.0,0.0,0.0,true,false,S2-366696624,source2
S1-29828333,3,0,0,0,0,0.0409,0.0,0.0409,true,false,S2-55421595,source2
S1-298438366,37,0,0,0,0,0.0,0.0,0.0,true,false,S2-121631689,source2
S1-298479523,35,0,0,0,0,0.0,0.0,0.0,true,false,S2-864600696,source2
S1-298645743,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-847374839,source2
S1-298753013,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-693057577,source2
S1-298753893,43,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-574675334,source3
S1-298877090,10,0,0,0,0,0.0006,0.0001,0.0005,true,false,S2-875063854,source2
S1-298947387,3,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-249219315,source3
S1-299104211,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-575365762,source2
S1-299182413,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-178492633,source3
S1-299266160,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-285272567,source2
S1-299277863,41,0,0,0,0,0.0,0.0,0.0,true,false,S3-828529196,source3
S1-299284730,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-893669875,source2
S1-299302218,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-811799202,source2
S1-299344362,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-830783927,source2
S1-299434720,5,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-654423808,source3
S1-299453262,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-130528087,source3
S1-299511557,1,0,0,0,0,0.0004,0.0,0.0004,true,false,S2-248902651,source2
S1-299640596,6,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-753864304,source2
S1-29965907,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-875852999,source3
S1-299671381,3,0,0,0,0,0.0001,0.0,0.0,true,false,S2-983379660,source2
S1-299742816,72,1,1,1,1,0.962,0.0002,0.9618,false,true,S2-996332731,source2
S1-299843596,29,0,0,0,0,0.0,0.0,0.0,true,false,S2-841439774,source2
S1-29994503,2,0,0,0,0,0.7986,0.0,0.7986,true,false,S2-822162334,source2
S1-300031623,37,0,0,0,0,0.0035,0.0,0.0034,true,false,S2-670992606,source2
S1-300034658,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-555984205,source3
S1-300090597,4,0,0,0,0,0.0012,0.0003,0.0009,true,false,S2-626674166,source2
S1-300229170,1,1,1,1,1,0.9986,0.0,0.9986,false,true,S3-298036632,source3
S1-300252793,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-812671275,source3
S1-300261941,7,0,0,0,0,0.0,0.0,0.0,true,false,S2-452455336,source2
S1-300314880,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-386020808,source3
S1-300372880,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-318105691,source2
S1-300409023,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-122170914,source2
S1-300437640,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-625487184,source3
S1-300741121,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-475509040,source3
S1-300816717,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-879525248,source3
S1-300848581,66,0,0,0,0,0.0,0.0,0.0,true,false,S2-675086559,source2
S1-300906709,2,1,1,1,1,0.9969,0.0,0.9969,false,true,S3-647478511,source3
S1-300908970,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-285748519,source3
S1-300956073,51,0,0,0,0,0.0,0.0,0.0,true,false,S3-169522525,source3
S1-30096936,31,0,0,0,0,0.0,0.0,0.0,true,false,S2-863089527,source2
S1-301004277,4,0,0,0,0,0.0002,0.0001,0.0001,true,false,S2-246014557,source2
S1-301057863,3,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-358332930,source2
S1-301283839,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-791684922,source2
S1-301534349,5,0,0,0,0,0.0,0.0,0.0,true,false,S3-608616565,source3
S1-30166617,2,0,0,0,0,0.0001,0.0,0.0,true,false,S3-93719324,source3
S1-301800906,11,0,0,0,0,0.0002,0.0001,0.0001,true,false,S2-384495892,source2
S1-301967281,37,0,0,0,0,0.0,0.0,0.0,true,false,S3-571042195,source3
S1-302045989,7,0,0,0,0,0.0,0.0,0.0,true,false,S2-931439970,source2
S1-302084543,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-937918854,source2
S1-302103847,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-609690044,source3
S1-302181969,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-643407363,source3
S1-302443570,83,0,0,0,0,0.0,0.0,0.0,true,false,S2-888873504,source2
S1-302447911,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-328453775,source3
S1-302526871,1,1,0,0,0,0.0237,0.0,0.0237,false,true,S3-387482318,source3
S1-302623297,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-249868810,source3
S1-302643182,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-590423527,source2
S1-302710833,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-8842860,source2
S1-302712853,1,1,1,1,1,0.974,0.0,0.974,false,true,S3-210901662,source3
S1-30285423,9,0,0,0,0,0.0,0.0,0.0,true,false,S3-145845001,source3
S1-30287098,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-498167339,source3
S1-302965645,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-611334434,source2
S1-302973377,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-491354048,source3
S1-302985165,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-507361659,source2
S1-302999046,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-133778700,source3
S1-303291975,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-998394087,source2
S1-303430736,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-813199364,source3
S1-303668940,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-82155902,source2
S1-303671265,29,0,0,0,0,0.0001,0.0,0.0,true,false,S2-585117339,source2
S1-303691212,73,0,0,0,0,0.0205,0.0001,0.0204,true,false,S3-837585996,source3
S1-303701980,2,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-779837321,source2
S1-304054545,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-226018212,source3
S1-304184678,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-545382533,source3
S1-304235697,4,0,0,0,0,0.0001,0.0,0.0,true,false,S3-451640145,source3
S1-304287596,7,0,0,0,0,0.0,0.0,0.0,true,false,S2-599450774,source2
S1-304297041,1,1,1,1,1,0.9993,0.0,0.9993,false,true,S3-11522767,source3
S1-304321304,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-246185804,source2
S1-304697792,52,0,0,0,0,0.0,0.0,0.0,true,false,S2-569967225,source2
S1-304894691,39,0,0,0,0,0.0,0.0,0.0,true,false,S2-62736893,source2
S1-305011512,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-861057183,source2
S1-305275349,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-924122782,source2
S1-305403960,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-131841806,source3
S1-305618376,73,0,0,0,0,0.0001,0.0,0.0,true,false,S2-76923389,source2
S1-305643083,25,0,0,0,0,0.093,0.0,0.093,true,false,S3-901201480,source3
S1-305766416,66,0,0,0,0,0.0,0.0,0.0,true,false,S2-170982129,source2
S1-306095185,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-825011592,source3
S1-306116515,41,0,0,0,0,0.016,0.0005,0.0156,true,false,S3-458756772,source3
S1-306196734,53,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-344599432,source2
S1-306354524,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-321176768,source3
S1-306539338,35,0,0,0,0,0.0,0.0,0.0,true,false,S2-765815995,source2
S1-306670181,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-358237238,source2
S1-306731860,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-882032211,source3
S1-306751495,44,0,0,0,0,0.0001,0.0001,0.0001,true,false,S2-849565658,source2
S1-306869559,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-739493544,source2
S1-306894417,42,0,0,0,0,0.0001,0.0,0.0,true,false,S3-130171641,source3
S1-306949675,3,0,0,0,0,0.0001,0.0,0.0,true,false,S2-215134403,source2
S1-306955088,39,0,0,0,0,0.0,0.0,0.0,true,false,S2-673651545,source2
S1-307037471,1,0,0,0,0,0.0358,0.0,0.0358,true,false,S3-585001451,source3
S1-307052167,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-371154454,source3
S1-307056745,30,0,0,0,0,0.0,0.0,0.0,true,false,S2-789259630,source2
S1-307239527,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-809023948,source2
S1-307429818,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-75752139,source2
S1-307435590,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-339853392,source2
S1-307537004,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-702841384,source2
S1-30758585,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-63472213,source3
S1-307616225,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-119879276,source3
S1-3077068,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-559344139,source3
S1-307823744,1,1,1,1,1,0.9992,0.0,0.9992,false,true,S2-407040766,source2
S1-307826956,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-295952247,source2
S1-307913042,1,1,0,0,0,0.096,0.0,0.096,false,true,S2-968481229,source2
S1-308023694,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-461387015,source3
S1-308065792,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-34837906,source2
S1-308102508,1,1,1,1,1,0.9991,0.0,0.9991,false,true,S2-937523602,source2
S1-308206411,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-37081703,source2
S1-30836889,6,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-629187030,source3
S1-308516656,36,0,0,0,0,0.0,0.0,0.0,true,false,S2-363791215,source2
S1-308659987,4,0,0,0,0,0.0015,0.0,0.0015,true,false,S3-656956737,source3
S1-309069586,4,0,0,0,0,0.0,0.0,0.0,true,false,S2-580863209,source2
S1-309083965,3,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-166637594,source2
S1-309101313,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-522216574,source3
S1-309176243,3,1,1,1,1,0.9993,0.0,0.9993,false,true,S2-601337861,source2
S1-309204752,57,0,0,0,0,0.0,0.0,0.0,true,false,S3-689953056,source3
S1-309212199,1,1,1,0,0,0.8352,0.0,0.8352,false,true,S3-226039642,source3
S1-309454881,5,0,0,0,0,0.0,0.0,0.0,true,false,S2-154220920,source2
S1-309483496,32,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-941605201,source3
S1-309524583,50,0,0,0,0,0.0002,0.0001,0.0001,true,false,S3-236390144,source3
S1-309556142,38,0,0,0,0,0.0,0.0,0.0,true,false,S2-17178786,source2
S1-309558535,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-398357898,source2
S1-309567670,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-772123424,source2
S1-309658496,4,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-246014557,source2
S1-310004277,1,1,1,1,1,0.9615,0.0,0.9615,false,true,S3-486048270,source3
S1-310017139,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-832312740,source3
S1-310029149,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-378457898,source2
S1-310044750,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-539705817,source3
S1-310230290,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-353872072,source2
S1-310249535,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-418331094,source3
S1-31032794,1,1,1,1,1,0.9993,0.0,0.9993,false,true,S2-125287492,source2
S1-31034323,71,0,0,0,0,0.0016,0.0005,0.0011,true,false,S3-139605026,source3
S1-310417614,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-936052702,source3
S1-310432118,40,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-300764673,source3
S1-310496790,1,1,1,1,1,0.9995,0.0,0.9995,false,true,S2-551679176,source2
S1-310529209,4,0,0,0,0,0.0,0.0,0.0,true,false,S3-840619160,source3
S1-310543990,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-880365324,source3
S1-310744384,1,1,1,1,1,0.9951,0.0,0.9951,false,true,S3-186745443,source3
S1-310785151,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-387334884,source3
S1-310850117,67,0,0,0,0,0.0001,0.0,0.0,true,false,S3-841954823,source3
S1-311023991,1,1,1,1,1,0.9998,0.0,0.9998,false,true,S2-384940943,source2
S1-311037889,14,0,0,0,0,0.0,0.0,0.0,true,false,S3-753291579,source3
S1-311138619,42,1,0,0,0,0.0037,0.0,0.0037,false,true,S2-227490072,source2
S1-311165192,1,1,1,1,1,0.982,0.0,0.982,false,true,S2-186516392,source2
S1-311167906,53,0,0,0,0,0.0,0.0,0.0,true,false,S3-726624236,source3
S1-311267829,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-567033539,source3
S1-311355225,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-599301332,source2
S1-311569835,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-484849029,source2
S1-311625313,1,0,0,0,0,0.0042,0.0,0.0042,true,false,S3-802473872,source3
S1-311772615,1,0,0,0,0,0.8156,0.0,0.8156,true,false,S3-723899094,source3
S1-311847071,64,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-521465920,source3
S1-312052186,4,0,0,0,0,0.0001,0.0001,0.0,true,false,S3-173870011,source3
S1-31205819,51,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-579140349,source3
S1-312189980,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-760915770,source3
S1-312219042,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-470664770,source3
S1-312468980,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-532227977,source2
S1-312473512,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-995258220,source3
S1-312497517,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-693145762,source2
S1-312640866,74,0,0,0,0,0.0,0.0,0.0,true,false,S2-922165473,source2
S1-312649165,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-528408968,source2
S1-312705248,9,0,0,0,0,0.0,0.0,0.0,true,false,S2-614727790,source2
S1-312830638,54,0,0,0,0,0.0002,0.0,0.0001,true,false,S2-812894315,source2
S1-312854373,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-363729403,source3
S1-313038842,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-176718201,source2
S1-313047345,2,0,0,0,0,0.0001,0.0,0.0,true,false,S2-460741532,source2
S1-313054745,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-761415496,source3
S1-313115959,1,1,0,0,0,0.746,0.0,0.746,false,true,S3-500926556,source3
S1-313311092,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-865197035,source3
S1-313386776,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-580451376,source2
S1-313432613,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-382317031,source3
S1-313600572,49,0,0,0,0,0.0001,0.0,0.0,true,false,S3-961638579,source3
S1-313683310,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-368192948,source3
S1-31373074,2,0,0,0,0,0.0179,0.0001,0.0179,true,false,S2-610487117,source2
S1-314038510,48,0,0,0,0,0.0,0.0,0.0,true,false,S3-445454974,source3
S1-314078167,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-583996151,source3
S1-314207684,50,1,1,1,1,0.9951,0.0,0.9951,false,true,S3-647579160,source3
S1-314257791,4,0,0,0,0,0.0001,0.0,0.0,true,false,S2-761748949,source2
S1-314328455,78,0,0,0,0,0.0012,0.0006,0.0006,true,false,S3-779748135,source3
S1-314465044,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-772540696,source3
S1-314520659,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-209836259,source2
S1-314663859,35,0,0,0,0,0.0,0.0,0.0,true,false,S3-588120445,source3
S1-314696052,1,1,1,1,1,0.9881,0.0,0.9881,false,true,S3-953917024,source3
S1-314875238,7,0,0,0,0,0.0001,0.0,0.0,true,false,S3-322128613,source3
S1-314957460,35,0,0,0,0,0.0,0.0,0.0,true,false,S2-616512356,source2
S1-315062407,29,0,0,0,0,0.0,0.0,0.0,true,false,S3-100736467,source3
S1-315202057,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-507734872,source3
S1-315271864,1,0,0,0,0,0.0002,0.0,0.0002,true,false,S2-501979662,source2
S1-315283814,3,0,0,0,0,0.0,0.0,0.0,true,false,S2-576405534,source2
S1-315367248,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-976466718,source2
S1-315461446,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-929398339,source3
S1-315519050,57,0,0,0,0,0.0001,0.0,0.0,true,false,S2-918589313,source2
S1-315617880,46,0,0,0,0,0.0,0.0,0.0,true,false,S2-756302651,source2
S1-315665087,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-681990551,source2
S1-31575673,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-695783597,source2
S1-315799506,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-596655829,source3
S1-315810013,2,0,0,0,0,0.0001,0.0,0.0001,true,false,S2-413841442,source2
S1-315920146,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-701434083,source3
S1-315923373,2,0,0,0,0,0.0003,0.0,0.0002,true,false,S3-866342507,source3
S1-315923772,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-772217383,source3
S1-315937884,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-953552320,source3
S1-316169377,37,0,0,0,0,0.0001,0.0,0.0,true,false,S2-851164966,source2
S1-316395518,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-447978673,source3
S1-316441649,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-801435061,source3
S1-316470068,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-18691414,source3
S1-316795088,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-149525331,source3
S1-316896235,33,0,0,0,0,0.0,0.0,0.0,true,false,S3-202445256,source3
S1-316928687,2,1,1,1,1,0.9991,0.0,0.9991,false,true,S2-163736434,source2
S1-317085559,38,0,0,0,0,0.0001,0.0001,0.0001,true,false,S2-823896752,source2
S1-317275444,29,0,0,0,0,0.0,0.0,0.0,true,false,S3-831226768,source3
S1-317351973,44,0,0,0,0,0.0018,0.0011,0.0007,true,false,S2-774426640,source2
S1-317420934,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-283411412,source2
S1-317451335,1,1,1,1,1,0.9994,0.0,0.9994,false,true,S3-294276801,source3
S1-317472121,23,0,0,0,0,0.0,0.0,0.0,true,false,S2-741508060,source2
S1-317559115,1,1,1,1,1,0.9992,0.0,0.9992,false,true,S3-705386089,source3
S1-317579136,1,1,0,0,0,0.0409,0.0,0.0409,false,true,S2-999793401,source2
S1-317712974,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-995066127,source2
S1-317813952,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-537179721,source2
S1-317854633,2,0,0,0,0,0.0002,0.0,0.0001,true,false,S2-860414494,source2
S1-31805555,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-300003463,source2
S1-318109178,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-811232452,source3
S1-318116348,31,0,0,0,0,0.0001,0.0,0.0,true,false,S3-807213849,source3
S1-318170307,29,0,0,0,0,0.0,0.0,0.0,true,false,S3-545360116,source3
S1-318315533,2,0,0,0,0,0.0003,0.0,0.0002,true,false,S3-229608727,source3
S1-318477774,46,0,0,0,0,0.0,0.0,0.0,true,false,S3-44023687,source3
S1-31851842,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-506270318,source2
S1-318589871,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-346506599,source3
S1-318793512,22,0,0,0,0,0.0,0.0,0.0,true,false,S3-625513569,source3
S1-31890071,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-101375453,source2
S1-318925848,2,1,1,1,1,0.9993,0.0,0.9993,false,true,S3-297571113,source3
S1-318948293,32,0,0,0,0,0.0,0.0,0.0,true,false,S2-792060456,source2
S1-31900942,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-352358735,source3
S1-319060103,43,0,0,0,0,0.0,0.0,0.0,true,false,S3-288828229,source3
S1-319069335,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-163908630,source3
S1-319124884,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-838344101,source2
S1-319154580,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-14658669,source2
S1-319196530,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-38103023,source3
S1-31920944,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-928869918,source3
S1-319383714,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-442861595,source2
S1-319445922,25,0,0,0,0,0.0,0.0,0.0,true,false,S3-336895424,source3
S1-319573729,69,0,0,0,0,0.0,0.0,0.0,true,false,S3-773079459,source3
S1-319593801,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-58091154,source3
S1-319610910,48,0,0,0,0,0.0,0.0,0.0,true,false,S3-114631761,source3
S1-320007986,2,0,0,0,0,0.0,0.0,0.0,true,false,S3-911797125,source3
S1-320181016,33,0,0,0,0,0.0002,0.0,0.0002,true,false,S3-563043948,source3
S1-320198412,54,0,0,0,0,0.0054,0.0,0.0054,true,false,S2-120684097,source2
S1-320229740,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-956332162,source3
S1-320266633,36,0,0,0,0,0.0,0.0,0.0,true,false,S3-518783697,source3
S1-320547768,55,0,0,0,0,0.1518,0.0173,0.1345,true,false,S3-371084039,source3
S1-320732032,3,0,0,0,0,0.0001,0.0001,0.0,true,false,S2-394257658,source2
S1-320740955,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-396449814,source3
S1-320913666,4,0,0,0,0,0.1495,0.0,0.1495,true,false,S3-472794916,source3
S1-321002892,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-345111026,source3
S1-321042893,1,1,1,1,1,0.9994,0.0,0.9994,false,true,S2-426334381,source2
S1-321281281,3,0,0,0,0,0.0,0.0,0.0,true,false,S3-342553066,source3
S1-321314641,37,0,0,0,0,0.0001,0.0,0.0,true,false,S2-282210106,source2
S1-321367491,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-622052071,source3
S1-321401809,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-505124100,source3
S1-321449895,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-504322737,source3
S1-321512184,2,0,0,0,0,0.0,0.0,0.0,true,false,S2-363534521,source2
S1-321549846,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-179876617,source3
S1-321648485,1,0,0,0,0,0.0018,0.0,0.0018,true,false,S2-375083807,source2
S1-321692469,1,0,0,0,0,0.0,0.0,0.0,true,false,S2-235466873,source2
S1-321763914,36,0,0,0,0,0.0001,0.0,0.0,true,false,S2-522788968,source2
S1-321805538,1,0,0,0,0,0.0001,0.0,0.0001,true,false,S3-721826410,source3
S1-322017313,1,0,0,0,0,0.0301,0.0,0.0301,true,false,S2-319100992,source2
S1-322135140,47,0,0,0,0,0.0,0.0,0.0,true,false,S2-693745020,source2
S1-32214992,44,0,0,0,0,0.0,0.0,0.0,true,false,S3-759082898,source3
S1-322224666,1,0,0,0,0,0.0,0.0,0.0,true,false,S3-704001848,source3
